period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,0.9975683400800138,0.8240536690795346,1.169220446502155,0.7125988221754705,1.2798346640750105,0.6585258022743546,1.3333590444299122,0.17077464585759955,0.1722112290093167,1,0.9272735718978771,1.0619917191907062,0.8784069056558957,1.102790139643012,0.8560947294532935,1.1230483727975327,0.06395838719544819,0.07228720386451132,0.8971486817967473,0.9936474188292057,1.0026553054188465,1.073051001338637,0.8048645866117993,1.000232023020912,0.9391875158895313,0.9995935840070592,0.9664061983264841,0.9906795289011774
3,0.8793894618157461,0.5869021701388171,1.1676699031520774,0.39644940466476447,1.3539502437544646,0.3048667445357143,1.4434533575546198,0.28744096529586693,0.29499689943691476,0.8999211595345329,0.6579899102189177,1.1035091944592659,0.5252361342294973,1.2018666516856875,0.4651305227177138,1.2495987633039336,0.15652559345535894,0.1778811957078246,-0.01570122209402909,0.5054036603859914,1.209048729292975,1.8093495225270575,0.29203313632544164,0.9319927992400279,0.5100285691128887,0.8998402730303848,0.7340864857326023,0.8237172612836188
6,0.6329167516240304,0.3020812270277247,0.9521943999999195,0.08470270056404235,1.1639827215998986,-0.018838583574284955,1.2679584966078359,0.3313475883170518,0.33456561692405934,0.6157846230695264,0.35682852705063883,0.8452370384970748,0.1894963142197182,0.9884569707923907,0.10704746158710093,1.0543800509036854,0.19766469930298433,0.21314010949757162,-0.47848958274575165,0.20256069776733285,1.0627373241217444,1.9314682021716059,0.22520471157589722,0.6910971342057652,0.3345976266184169,0.6427727046339228,0.48017185972524407,0.5008316912061899
9,0.4992820698156062,0.14270698726971903,0.8506761227646233,-0.09284916694135388,1.0815305432983222,-0.2067198891695608,1.1932948539571933,0.3609654850448069,0.3636817553522115,0.4791924581191046,0.21159358712563822,0.7245943898511751,0.041653576612680765,0.87725735340019,-0.03141402677564287,0.9560483204643198,0.21600552042370122,0.23547706365816629,-0.7123722745566468,0.06521334751840466,0.9619737882395037,1.8774956901438447,0.11500328277121734,0.5620527519697347,0.2919245536579257,0.5064893126614469,0.3585255616511509,0.34131621695966907
12,0.38167828107378776,0.018528610756336817,0.7504391647081398,-0.21852315188039872,0.9891464403906803,-0.33627410292629967,1.1048002860013324,0.37195133107873635,0.3737669967291716,0.36057259395836017,0.08055779851120765,0.6365821496255513,-0.07871277301411919,0.784839637050269,-0.14625637311509093,0.8724969435216301,0.2329793891918999,0.2432136667012389,-0.8180259071343592,-0.03994734980985761,0.8542839212612728,1.7855670314605816,0.15475160033930713,0.4270217304929197,0.19019343670814187,0.3804400492509182,0.2547420377837275,0.23158145786560996
15,0.2650743928803681,-0.10798856226107233,0.6381379044866109,-0.34801585183960015,0.8846805831268598,-0.4698613344347874,1.0051572520422558,0.3782459783621984,0.3843435789287023,0.2322725164205494,-0.041416597483330125,0.5163070567144508,-0.18461516941117084,0.6785747774559033,-0.2590906597878141,0.7544471782768392,0.24294436530515023,0.24495253041906867,-0.903374168322304,-0.12532586701385515,0.6855595769692168,1.6122467185489575,0.04720817542225745,0.28809877589292865,0.08943120137806146,0.2506192290003688,0.13975432415551547,0.11472590615451898
18,0.18225466943037333,-0.1964675016890312,0.5572228070442152,-0.4449098727871259,0.807855664986274,-0.5681063483539591,0.9290420712018876,0.38235747060513997,0.38786599556853446,0.1420243893080897,-0.0960925802194993,0.4150260538250252,-0.2602712317946429,0.5986058939176323,-0.34303423833760127,0.6785981540002592,0.24752622978402974,0.24919874372559758,-0.9407261545229899,-0.18516365063452503,0.5832781311843884,1.6615614322795724,0.019986764912589938,0.19750839849840288,0.034861009857945144,0.16540564169801142,0.0817930901831709,0.062228665325991916
21,0.08754049783130513,-0.2873574973691774,0.46676528696781155,-0.5387252452566577,0.719018954429241,-0.6625847920760807,0.837827388682138,0.3835368604450874,0.38047872911507474,0.05220694494250028,-0.16666175904455346,0.3128317470444999,-0.32599712356339744,0.48777130526141455,-0.4011989376320153,0.5600695997695588,0.2445052723112828,0.24237099831130562,-1.013467871524358,-0.2785499608289077,0.47159816453837616,1.3435245159129525,-0.017860390808992443,0.09319264514854496,0.007411390827185485,0.0714820474748683,0.031942902370265945,0.020608655905043478
24,0.03733086175932182,-0.33215085508486053,0.4126061460290304,-0.5724134078268902,0.6636251939148852,-0.6886488509051122,0.7826085892222454,0.3754070387542077,0.3715939893520036,0.02283458282353606,-0.1934522496138553,0.27600832398817826,-0.36198841991440256,0.4335450844623904,-0.44111874118602984,0.5137223134704976,0.24011946585960903,0.24013669215125555,-1.0521625658328706,-0.29271089075577406,0.40797077014151617,1.1353501556868022,-0.009680970451976977,0.07585739469867958,7.039344256284778e-4,0.03739653206980999,0.01745315833281824,0.007368193116965384
27,-5.991395349651948e-4,-0.38007240554666943,0.3865943725862026,-0.6255014633364562,0.636918362081343,-0.7422503706178546,0.7560021914892219,0.3816250763623765,0.3780771711857135,-0.003160949734489345,-0.24433053720350317,0.23426417006011407,-0.40619850327132045,0.3940516587299268,-0.48348132520407716,0.47393114932871566,0.24186848823595014,0.23521128987413162,-1.0493825565437152,-0.32018502771983726,0.3475260006355795,1.0814001349791817,-0.03367486627579038,0.04920585471270794,-0.015720654557654697,0.0030415818863053588,-0.0038834216701213995,-0.005500145568540112
30,-0.032660661031586345,-0.41628933101082094,0.359195400372351,-0.6598529147772273,0.603130242813,-0.7771636117613132,0.7217943134264557,0.3784575380424523,0.3756569217241893,-0.018292239892200374,-0.26853262656924004,0.20425319886223917,-0.42831128486992487,0.3560400333653831,-0.49756067229653317,0.4404375048713862,0.24407934336194453,0.23584533531433446,-1.0220729183560053,-0.3528022596945062,0.29684948926121574,0.9952794822703124,-0.06745247654641574,0.012782087124719333,-0.039982192155729776,-0.001731368832835287,-0.015714054222717985,-0.009308102476612908
33,-0.05129352701015946,-0.4324629036699211,0.33260848937141896,-0.6767975402914358,0.5764374205251319,-0.7925125129640046,0.6960367850089022,0.37621463152760953,0.3727490330365424,-0.03629423068950322,-0.2890924775208349,0.17182366194873108,-0.4316432672984347,0.33165933704378336,-0.5088524977303788,0.4074392888391078,0.24131562257968053,0.23322614692312854,-0.952220765612612,-0.3752142794134391,0.24729077906388763,0.9348488361933762,-0.09136260740746688,0.012112132556684418,-0.06683996256880445,-0.002551532479636191,-0.02233334020569534,-0.013621900613990772
36,-0.04533373008675117,-0.4158586220257036,0.3322061958797153,-0.6571900574584575,0.573286823399407,-0.7730665904504771,0.6923003315350909,0.37166423707388285,0.3682448624162949,-0.03319590801693354,-0.2728313956027748,0.17052392046902567,-0.4086845128163763,0.3268025362395123,-0.4861291527521878,0.40463777267112044,0.23439011690349443,0.22701138606285992,-0.8680395319456893,-0.37007259199141873,0.24726876222059285,0.9345203387705636,-0.09324535651372268,0.01797286145988171,-0.07228341149666538,6.215212153571939e-4,-0.021255461552259748,-0.011175767609381097
39,-0.05418867392910896,-0.4048514654432767,0.3019715342066559,-0.6342145349511772,0.5339227089421924,-0.7443145649718901,0.6450452527787324,0.3517570175603027,0.3515307172304209,-0.033895710925705605,-0.2594324778466568,0.15881426169756532,-0.4014380095742648,0.30819573388573895,-0.46907607180582656,0.37256865914299103,0.22649892135815877,0.22032614872308548,-0.8840739489876283,-0.3388486281765237,0.19873633725982104,0.8179535118015397,-0.0971626929176991,0.020184691953362806,-0.0717822618653784,-0.002184858236819613,-0.02259055035547971,-0.011516852848109726
42,-0.05381524048524179,-0.3889237876617357,0.2938223303789308,-0.6061042173073288,0.5219145578887221,-0.7105623201213249,0.6296755027960533,0.3425551748710826,0.3391578215080096,-0.030723242263524318,-0.24253963487297983,0.154249984650558,-0.38647132481745594,0.29897231749791314,-0.45550693489386734,0.35831654510154276,0.22547500204236043,0.21789429483610845,-0.9010821810206421,-0.316012108748012,0.2023686406589443,0.7838420235028626,-0.09405469582506121,0.013231838763188002,-0.06264565513791256,-0.002819237855065887,-0.021526671027662907,-0.011055515600292137
45,-0.052720941079206364,-0.3865843501985844,0.2895171560828605,-0.6007480415993541,0.5147187916569145,-0.7040368247200725,0.6260431450087391,0.338587135532782,0.33748033571672503,-0.02532239528701672,-0.2380257170438233,0.1581453381917639,-0.3866163651806174,0.28659407127539976,-0.4494170560585392,0.34979477577763485,0.22150979540269616,0.21593910345064052,-0.8637067042524791,-0.30231793470061324,0.18285100350199468,0.796311989210125,-0.08699984547934263,0.0048773994066967545,-0.05554226886336127,-0.002202365889261593,-0.019276620189547823,-0.009224225204974713
48,-0.04619667667641501,-0.35733086827917065,0.26306654579717076,-0.561279815303143,0.46581712693687105,-0.6590052113004871,0.5627993675216807,0.30817595756521443,0.3163365028225499,-0.02992259041606418,-0.2305260702396011,0.1387284992861493,-0.36155796162341,0.26869569120071274,-0.4325681151659747,0.3313110512680757,0.20981759588289867,0.20770963020203162,-0.8677014033881211,-0.27705798330345166,0.1598020740242407,0.8734567085774506,-0.05708698928749596,6.328745481343808e-4,-0.030847347001571677,-0.0010030870513059865,-0.012337008851247838,-0.005494704053071892
51,-0.035248940337175086,-0.34291172532234515,0.2722606665930732,-0.543644873713707,0.47381689415064676,-0.6426834330051343,0.5740270805967718,0.30724497773244014,0.3161153466063591,-0.03018235734551214,-0.22878988434980485,0.12669076250341033,-0.37086968000509024,0.2610880085393157,-0.4362068096926366,0.3181422005215457,0.20947701108490657,0.21225143999188406,-0.7538692445849459,-0.2491372094550877,0.1548515707165195,0.863501227998113,-0.07752117950564923,0.0013336921959115672,-0.04617039803414221,-9.866971549706424e-4,-0.015117536505111006,-0.004825583243206345
54,-0.021352613815673323,-0.3198855711092468,0.27982570669568935,-0.5198882801823707,0.47351178946531985,-0.6150958655943031,0.5702424043154907,0.30151199000464046,0.3097332618106155,-0.026573552710577708,-0.2174278899711624,0.1268236569021636,-0.3564670439346812,0.26300332919814395,-0.42087906595613733,0.31971647754796445,0.2053938498869191,0.20704377319945602,-0.6540557370476279,-0.2282248928082436,0.16804306335356403,0.8153338058462118,-0.06472449651788874,0.0013259658735090348,-0.035677905041062746,-1.461109077709328e-4,-0.01170884646926842,-0.003105485004929239
57,-0.007562878209944782,-0.3029192348223928,0.28632420090022453,-0.4974955302099923,0.4791806653357318,-0.5924886884706254,0.570992975722279,0.29768559896045194,0.304125078927268,-0.016389011745048032,-0.2049397778657106,0.14682289770420057,-0.33600194640026326,0.27697052962921925,-0.39464240634872605,0.33970013331108656,0.2021233148615324,0.20372562394814775,-0.5553687895462845,-0.2125950398190448,0.1659034998661464,0.7719319421574905,-0.05402520314484565,0.001850311480038723,-0.024828779437726982,2.9926164649595854e-4,-0.008701784570099715,-0.002397417749405158
60,-0.022134427437605755,-0.2609773960390448,0.21142975447439358,-0.41948383029098685,0.35718746839685545,-0.495434505012725,0.42805385054756334,0.22705417122246419,0.23694531948093217,-0.016363338728205286,-0.15796049513392277,0.08974058096800261,-0.27016891640013985,0.20637506473204104,-0.3173949501753241,0.2507486885713067,0.16066897713691886,0.16152290595711105,-0.4573083351056018,-0.2016016640115304,0.12549562581435486,0.4582137338902256,-0.03482018319959452,0.0030475074458503858,-0.015108895531865498,8.266324502418541e-4,-0.0060734878780729735,-0.0022878535366554122
